mdl,dset,mse_pred_train,mse_pred_test,mse_sim_train,mse_sim_test,seed,proportion,param_norm
"RBFSampler(84414,0.6,7,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0013270523382252555,0.10207858794752668,0.18174430674782382,0.31359206698724956,7,212.09618512891112,54.08591374805369
"RBFSampler(97194,0.6,7,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0013772823054622367,0.09127055249166963,0.1804772578477328,0.3775496192477203,7,244.20645701573514,54.33599770380372
"RBFSampler(111908,0.6,7,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.00139523191806269,0.09333418832097255,0.18329562057004636,0.30402907617844305,7,281.17805896381924,54.17022584421774
"RBFSampler(128851,0.6,7,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0014386155213927264,0.09471686433249814,0.16628596747106114,0.3280490434227447,7,323.74697134878295,53.93729391534176
"RBFSampler(148358,0.6,7,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.001478554674277406,0.08910165445904139,0.16895952465536837,0.33418472320749837,7,372.760598190901,54.07705104131291
"RBFSampler(170819,0.6,7,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.001523296503496104,0.0871096294343842,0.16346545610595384,0.35821041492909245,7,429.19463612199354,54.216764196522725
"RBFSampler(196680,0.6,7,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0015578255922916143,0.07818278213404979,0.14796660770470244,0.3356815571363199,7,494.17249722716775,54.81909077765983
"RBFSampler(226457,0.6,7,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0015907719431441558,0.07840550178307397,0.14289526181124204,0.35435231465638095,7,568.9876724049327,55.37098206023015
"RBFSampler(260741,0.6,7,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0016476131415717296,0.07980535630313997,0.10056848426829208,0.35237357243204487,7,655.1294804250481,56.25123752570085
"RBFSampler(300216,0.6,7,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0016784604788635821,0.08064170920924169,0.05181045951399301,0.3076319517443588,7,754.3127152613382,56.706763944487534
"RBFSampler(345667,0.6,7,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0017224089385532455,0.07112237821615226,0.050798993440602146,0.2951930645326168,7,868.511781878253,57.516436253668246
"RBFSampler(398000,0.6,7,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0017667211337080149,0.07245226030239897,0.04609314607234199,0.31581950173495477,7,1000.0,58.38080952451888
"RBFSampler(39,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.960195297726275,0.8308502262733629,1.6960364336927982,1.2462939262582762,8,0.1,13.683495867825505
"RBFSampler(41,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.505230291012757,0.579347490680029,1.0541809166266658,1.1546232305131605,8,0.10481131341546858,11.389763781391856
"RBFSampler(43,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",1.0708600024127377,1.4458201462065887,1.7859450178135483,2.0257902210323957,8,0.10985411419875583,14.44584675997685
"RBFSampler(45,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.747098122031193,0.9995718867946016,2.1236104443631536,1.9719108273070904,8,0.11513953993264472,14.912759070269898
"RBFSampler(48,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.6066355424856877,0.5194667763104798,2.0808337760219566,2.3522565804219586,8,0.12067926406393285,17.909538861306576
"RBFSampler(50,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",1.4204231028191667,1.8046442600537596,2.345152987409566,2.7398638529881456,8,0.12648552168552962,14.612119907613074
"RBFSampler(52,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.9154977966702,0.9829616595638639,2.0602599808931643,2.5230100642527282,8,0.13257113655901093,15.329665832299984
"RBFSampler(55,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.6493403813885416,0.9050234891894529,2.424653786963823,2.915016258136061,8,0.13894954943731375,25.617105509428608
"RBFSampler(57,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.64736674542504,0.6048545363509954,1.9693963277911966,1.554313191198667,8,0.14563484775012436,18.627874566935564
"RBFSampler(60,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.34901515556221213,0.49628909205877103,1.5829967775178508,1.4258754623114982,8,0.15264179671752334,18.70174182574416
"RBFSampler(63,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.4199906268447739,0.9529148512222505,2.2901965031132248,1.8103585715034458,8,0.15998587196060582,26.644197526713427
"RBFSampler(66,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.23622762683103465,0.44812439108035207,0.8477891086136663,1.186634856118295,8,0.16768329368110083,23.447833183853973
"RBFSampler(69,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.7390341357243697,1.100838804293323,3.4173096926399693,7.779624742826819,8,0.1757510624854792,30.679429682846447
"RBFSampler(73,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.5909183984583207,0.8918742716024856,1.8540544497702518,2.402863074429878,8,0.1842069969326716,20.8682467350378
"RBFSampler(76,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.994195726300872,1.1686337718943005,3.169622326773271,4.234159752371792,8,0.193069772888325,27.966622992336667
"RBFSampler(80,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.4448916248521312,0.7094753358708739,1.2080726908923987,1.2953523964540783,8,0.20235896477251566,24.157456444265282
"RBFSampler(84,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.3438884285133232,0.5766610650376555,2.092291909590833,1.8050121299092232,8,0.21209508879201905,31.61430359056049
"RBFSampler(88,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.3333927191584194,0.825846954621179,1.832409145167261,1.8691030834741196,8,0.22229964825261944,26.476624562157536
"RBFSampler(92,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.16996655405846706,0.3845465996471473,1.349856982353075,1.3216463972087755,8,0.2329951810515372,21.99076341435105
"RBFSampler(97,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.17429986408203413,0.1466517037306004,0.991050887120154,0.778574811079603,8,0.2442053094548651,24.16794875407136
"RBFSampler(101,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.09822315890296932,0.26018959710469997,1.0865601363695476,1.7540225685588853,8,0.2559547922699536,48.479863517573435
