mdl,dset,mse_pred_train,mse_pred_test,mse_sim_train,mse_sim_test,seed,proportion
"RandomForest(804,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.03779870934591303,0.5259732045656734,0.7503682797134623,1.3114880723039068,0,0.2682695795279726
"RandomForest(842,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.03428532246917154,0.5191822477738692,0.7158550877743997,1.2886247075616313,0,0.281176869797423
"RandomForest(883,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.03105154408059237,0.5226203711704878,0.6901585037640677,1.2164825692118453,0,0.29470517025518106
"RandomForest(926,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.02781020497746067,0.5289216480676102,0.6756867349649162,1.217682669838208,0,0.3088843596477481
"RandomForest(970,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.025099521319047927,0.5378973263676414,0.635171800539535,1.072821894879412,0,0.3237457542817644
"RandomForest(1017,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.022418741238514926,0.5283290860496702,0.5951124854559978,1.0682086564726188,0,0.3393221771895328
"RandomForest(1066,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.019848187071672706,0.5270636094723014,0.5998589766837681,1.074699350527025,0,0.35564803062231287
"RandomForest(1117,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.017380830073542682,0.5178133042710479,0.5732693706658201,1.0440487638603981,0,0.372759372031494
"RandomForest(1171,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.015268257451350667,0.5119580579113585,0.5968960774684909,1.0307809610840961,0,0.3906939937054617
"RandomForest(1227,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.013053324091047076,0.5090808749881449,0.594056051813583,1.0364365307671564,0,0.4094915062380424
"RandomForest(1286,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.011404624437443268,0.5034053991885487,0.5912956020601056,0.9992340633593011,0,0.42919342601287774
"RandomForest(1348,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.009637140078861827,0.5070199597385444,0.5737015773349639,0.9995174637507805,0,0.44984326689694454
"RandomForest(1413,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.008114026978926336,0.4998430667902579,0.5209472637984527,0.970577379673055,0,0.47148663634573934
"RandomForest(1481,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.006689809923080107,0.4967969098293433,0.5136794637844504,0.972938213388761,0,0.49417133613238345
"RandomForest(1552,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.005472483505856942,0.49159278630496867,0.5124651741394065,0.9782704581750769,0,0.517947467923121
"RandomForest(1627,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.004431335035182532,0.4921237539748629,0.4748736511152185,0.9174074456826182,0,0.5428675439323859
"RandomForest(1705,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.003483688941041105,0.4879339824636612,0.48058233305313214,0.9243928009300438,0,0.5689866029018296
"RandomForest(1787,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0027321225813707376,0.48788474054247066,0.4558228019095726,0.9279186888354232,0,0.5963623316594643
"RandomForest(1873,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.002085096529488822,0.49220764717732496,0.461295956435155,0.8606774325303641,0,0.6250551925273972
"RandomForest(1964,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0015034745901131128,0.4884464909571679,0.4009404274982873,0.860308378044393,0,0.6551285568595507
"RandomForest(2058,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.001070850709743064,0.4874553909680681,0.3614453901449953,0.854583023606185,0,0.6866488450043
"RandomForest(2157,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.00070960285851457,0.4941514026187283,0.3143915183808322,0.9019576358935805,0,0.7196856730011519
"RandomForest(2261,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.00044530333013359286,0.491534426663506,0.244648923284786,0.8936294857206543,0,0.7543120063354617
"RandomForest(2370,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.00025823651179225453,0.4899787242136464,0.2333629137305051,0.9377952232007882,0,0.7906043210907697
"RandomForest(2484,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.00012921882009588157,0.4909889826003772,0.13981388700376535,0.9743929680594917,0,0.8286427728546842
"RandomForest(2603,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",5.1691415384725616e-05,0.4911944957747008,0.07205278453763735,0.980343913554746,0,0.8685113737513525
"RandomForest(2729,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",1.4667341270442533e-05,0.49044804634371647,0.04117113737977807,0.9873212163888881,0,0.9102981779915218
"RandomForest(2860,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",1.9970863487299424e-06,0.4906694202076207,0.019327143100443624,0.9870640581250888,0,0.9540954763499939
"RandomForest(2998,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0,0.4907498400505721,0.0,0.9869953748327244,0,1.0
"RandomForest(2998,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0,0.4907498400505721,0.0,0.9869953748327244,0,1.0000230261160268
"RandomForest(3293,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0,0.3488722004876893,0.0,0.9897873742358039,0,1.0985659208902707
"RandomForest(3618,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0,0.3488722004876893,0.0,0.9897873742358039,0,1.2068192941803975
"RandomForest(3974,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0,0.3488722004876893,0.0,0.9897873742358039,0,1.3257400226158529
"RandomForest(4366,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0,0.3488722004876893,0.0,0.9897873742358039,0,1.4563792740479293
"RandomForest(4796,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0,0.3488722004876893,0.0,0.9897873742358039,0,1.599891799065772
"RandomForest(5269,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0,0.3488722004876893,0.0,0.9897873742358039,0,1.7575461381041833
"RandomForest(5788,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0,0.3488722004876893,0.0,0.9897873742358039,0,1.9307358343662218
"RandomForest(6358,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",9.920081989155328e-33,0.23457086848057146,9.920081989155328e-33,0.8859753046761837,0,2.120991751674208
"RandomForest(6985,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",9.920081989155328e-33,0.23457086848057146,9.920081989155328e-33,0.8859753046761837,0,2.3299956061294758
"RandomForest(7673,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",9.920081989155328e-33,0.23457086848057146,9.920081989155328e-33,0.8859753046761837,0,2.5595948311903474
"RandomForest(8429,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",9.920081989155328e-33,0.23457086848057146,9.920081989155328e-33,0.8859753046761837,0,2.8118189075641893
"RandomForest(9260,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0,0.1942571040040454,0.0,0.3820236906858564,0,3.0888973022572523
"RandomForest(10173,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0,0.1942571040040454,0.0,0.3820236906858564,0,3.393279175349708
"RandomForest(11175,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",0.0,0.1942571040040454,0.0,0.3820236906858564,0,3.7276550286886314
"RandomForest(12276,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",7.151526828549878e-33,0.19777499398080178,7.151526828549878e-33,0.8034408788616441,0,4.094980487856734
"RandomForest(13486,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",7.151526828549878e-33,0.19777499398080178,7.151526828549878e-33,0.8034408788616441,0,4.498502427631178
"RandomForest(14815,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",7.151526828549878e-33,0.19777499398080178,7.151526828549878e-33,0.8034408788616441,0,4.941787671861451
"RandomForest(16275,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",2.5792535628959993e-32,0.18114093986973942,2.5792535628959993e-32,0.7326143265823315,0,5.42875452145117
"RandomForest(17879,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",2.5792535628959993e-32,0.18114093986973942,2.5792535628959993e-32,0.7326143265823315,0,5.963707389126934
"RandomForest(19641,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",5.055696793267015e-32,0.17435556249787776,5.055696793267015e-32,0.6760629430127812,0,6.551374847138977
"RandomForest(21576,False,0)","ChenDSet(3000,100,0.1,0,1.0,1,0.7,1)",4.460649564249929e-32,0.15805685317084917,4.460649564249929e-32,0.7276795272581591,0,7.196951424206053
