dset,mdl,mse_pred_test,mse_pred_train,mse_sim_test,mse_sim_train,proportion,seed,param_norm
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(23854,0.6,0)",0.2396072695890868,8.027272877964962e-29,0.9389133268476763,3.3811275119595547e-17,59.63679364817812,0,35.65381282467461
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(27466,0.6,0)",0.29902619366888294,1.0335489170664363e-28,0.6369013757854541,1.9229617677853872e-16,68.66549757011579,0,36.73899664671792
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(31624,0.6,0)",0.23178906059583254,1.1457636982903598e-28,1.0429045335935563,8.558751459323968e-19,79.06110084266103,0,35.91596791106172
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(36412,0.6,0)",0.2512559610479992,2.1183437828826355e-28,1.162745261871331,7.0604154182090016e-12,91.03054499926604,0,34.90753248834923
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(41924,0.6,0)",0.28370910598196414,1.3108797992268255e-28,1.3061494098770765,2.6800459904646963e-20,104.8121014575097,0,36.64276307247475
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(48272,0.6,0)",0.28276664899526444,1.6621112348924164e-28,0.7175157743308148,3.724935241504581e-14,120.68011470246483,0,37.02953605619887
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(55580,0.6,0)",0.258400771079842,2.746000014786796e-28,1.1392372335376637,9.02279049252669e-20,138.95046356363838,0,35.05049436042888
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(63994,0.6,0)",0.24685380350929978,2.020084735830456e-28,0.7119527027239401,1.345415244645107e-18,159.98684930116042,0,34.79711060285746
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(73683,0.6,0)",0.2440652168312382,2.9472473003378262e-28,0.9881005610946308,3.985215240132814e-15,184.20803567589044,0,36.61445653756754
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(84838,0.6,0)",0.25621001569601043,4.460277520142642e-28,1.204412663940758,2.7879823174433424e-17,212.09618512891112,0,35.83235522807307
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(97682,0.6,0)",0.2408450094670693,2.5622386827126537e-28,0.7072113227021896,8.013537372749187e-23,244.20645701573514,0,35.07061029883752
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(112471,0.6,0)",0.2644699148450597,3.594725935131389e-28,0.8874419170733884,2.1067469008352077e-21,281.17805896381924,0,35.268301408008725
