mdl,dset,mse_pred_train,mse_pred_test,mse_sim_train,mse_sim_test,seed,proportion,param_norm
"RBFNet(5467,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004714731528940536,0.23323144817828306,2122.936865113483,51804.88415334196,0,13.738434305861471,326845.7582462499
"RBFNet(6938,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.0047414850560086284,0.2553510048594502,919244.708262844,251.04150155863064,0,17.433523536589007,274353.1353778839
"RBFNet(8804,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004793358626166486,0.22773361669110678,41887.84052477797,4367479.742115787,0,22.122443950627808,261335.61310958577
"RBFNet(11172,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004766083973333284,0.21336145558040345,13741.763588856544,32234.951871570203,0,28.072496378688122,230876.64004284405
"RBFNet(14177,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004771672587488114,0.22813906721807448,556.2251593786017,979.9587098671814,0,35.62287488173718,210527.43571862896
"RBFNet(17991,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.0047402321451336105,0.20205628677393564,29517.919483811267,24272.058949144575,0,45.20400315389419,188414.09560485734
"RBFNet(22830,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.00474708315754312,0.20578543823793494,928927.6968460798,302755.2600630418,0,57.36207164416338,170855.220633857
"RBFNet(28970,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.0047479893719647405,0.1946530490797742,89292.7693574718,44414.78835068305,0,72.79017418232073,158165.10201837227
"RBFNet(36762,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004781646249095934,0.20588141632136328,291099.8214678979,775.9998603846674,0,92.3678191115628,146038.95941234916
"RBFNet(46650,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004801008939630346,0.20857822231014753,66776.91669632737,64661.304749152536,0,117.21106733521998,134106.56721633414
"RBFNet(59196,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.0047834949699123806,0.19724757391179806,1002.5310265451778,8538.64888662196,0,148.73615549229388,125302.28879332553
"RBFNet(75118,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004795035188591111,0.1804341247503644,229.88427226166297,9.586913663108756,0,188.74023122200828,119610.3018488648
"RBFNet(95322,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.0047820788215580294,0.18717555852540366,1817.7831121979348,35.41094303984007,0,239.50380298476134,110125.86906903217
"RBFNet(120960,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.00480210676953995,0.20199489528210476,10367.01107410257,152.65626133104195,0,303.9207447864703,105567.60559271133
"RBFNet(153493,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004793862364443561,0.1949690634638893,402990.42194608436,27.05968481927998,0,385.6632669730081,101801.7890505465
"RBFNet(194777,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.0048046369588428655,0.18379978389726395,183560.00778588225,0.17217301144072836,0,489.39125756878957,97821.47048597281
"RBFNet(247165,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004818122587646279,0.1863057004572402,752.6149994869206,139.73610215257943,0,621.017928060864,95451.59866147887
"RBFNet(313642,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004802359849783817,0.19151690906462587,2106.337048078001,29.180134773038493,0,788.0469072719361,94311.90327621189
"RBFNet(398000,0.25,5.0,0,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.0048094693655366455,0.19621275275784605,134.80992624241705,993.0829892759402,0,1000.0,91707.41781875325
"RBFNet(39,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.49243875933297715,0.5641030847201354,112.84920122034922,28.70461498394775,1,0.1,12057016.400273344
"RBFNet(43,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.44325156285662476,0.4511364194714372,157.30901335643466,17.574762727151835,1,0.10826367338740543,10769990.059279738
"RBFNet(46,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.42160579634318623,0.48194651047223713,63593217.931434385,395525678.85507005,1,0.11721022975334802,13858784.459040692
"RBFNet(50,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.3974775859979806,0.4754537754411534,3026648495.865044,659994047.9039264,1,0.12689610031679222,10135710.002463125
"RBFNet(54,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.3925834234226571,0.4422013366500216,1752.9259793193792,1137839.4525940942,1,0.1373823795883263,10001908.824862525
"RBFNet(59,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.34655505162009775,0.42337516216289184,15353.072451812312,14.07045822097707,1,0.14873521072935114,7734990.837627053
"RBFNet(64,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.32117041397587864,0.4091571008804483,8808.663839583929,1005.6950138031365,1,0.16102620275609392,8032983.534895449
"RBFNet(69,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.274809530748794,0.4275001872752888,670.7164184379058,10846.849239182136,1,0.17433288221999882,7782258.840874183
"RBFNet(75,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.19820462195148042,0.3034942893899309,4182.81801283879,21347624.497486416,1,0.18873918221350972,5657490.967217217
"RBFNet(81,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.1903032974907967,0.370241665142457,182512.50811979393,14099.939534666062,1,0.20433597178569418,5758147.273878302
"RBFNet(88,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.1345522896535447,0.34611581239757566,56203.68184723182,1195.7342059840696,1,0.2212216291070449,6229454.975285343
"RBFNet(95,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.11278599083965002,0.21949436363770086,1342.1698345158927,14317.659708444256,1,0.23950266199874853,4977936.427584424
"RBFNet(103,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.10538013891205551,0.3299480971224632,250.00045340898325,262021.8670321202,1,0.2592943797404667,5047881.269347937
"RBFNet(111,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.09727324504746311,0.35133160390180485,17093.45394028986,28445.436678472157,1,0.2807216203941177,6030015.368362187
"RBFNet(120,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.08628619467546628,0.34365308546306705,367407.53944667656,3893.0482932346367,1,0.30391953823131973,6811261.965557486
"RBFNet(130,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.07243593339914624,0.3353976071949569,99510.97890530917,1030.6539977120397,1,0.32903445623126687,8377573.00228387
"RBFNet(141,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.0586191891487019,0.37957220323211804,25242.472152687522,5655.828742767258,1,0.3562247890262442,8215173.527989041
"RBFNet(153,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.04935576233378389,0.3048840665565581,1347.4978200704134,645.2357838228705,1,0.38566204211634714,9887094.333861576
"RBFNet(166,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.04387681934657168,0.48695346446835985,85170.28171861636,395405.04915168975,1,0.41753189365604015,7872648.194020458
"RBFNet(179,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.03883768076833331,0.37347619591371534,10660.003284886596,329.9672881377263,1,0.4520353656360243,7104269.650643508
"RBFNet(194,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.03178250403154694,0.3945909863869401,10340.914297045316,550.9537334350873,1,0.4893900918477494,6084085.72983412
"RBFNet(210,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.025337264369171435,0.4361263687635099,714361.0852131644,112643.66714434144,1,0.5298316906283709,6393708.494774941
"RBFNet(228,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.020954337352225617,1.6768501495621602,69305.48548109947,3452408.780600441,1,0.5736152510448679,6318180.361196365
"RBFNet(247,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.018781993757442692,2.009824227648938,917234.5480170709,34987.57131050891,1,0.6210169418915616,5446835.865641519
"RBFNet(267,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.01394632918249735,2.1002387644985876,521385.8423704648,5332685.501661824,1,0.6723357536499337,5149536.070661375
"RBFNet(289,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.011670204741677695,1.8554661477274856,62806522.69127113,13218348.949695582,1,0.727895384398315,3691064.1266052676
"RBFNet(313,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.009114337834236791,0.9218921410076316,6527687.579141078,168.1061035147086,1,0.7880462815669912,3543452.92260332
"RBFNet(339,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.008113329806908154,1.5089717964072378,4108042.254806503,26530163.173555225,1,0.8531678524172808,3421126.0407859124
"RBFNet(367,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.007664887439015436,2.7357800428204953,13591.87202311633,6573739.868579924,1,0.9236708571873861,3457127.880330008
"RBFNet(398,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.006824139554970581,8.41979083977018,816609.1164219779,8299734.955814194,1,1.0,3229872.266116684
"RBFNet(398,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.006824139554970581,8.41979083977018,816609.1164219779,8299734.955814194,1,1.0000230261160268,3229872.266116684
"RBFNet(505,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.005795853879375447,1.3442692126557652,42561.71786591766,1618.312630847721,1,1.2689892148399011,2142653.2367674285
"RBFNet(640,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.005760647010794729,0.6071742867344275,101318.05914244833,74690877.40612093,1,1.6102965485048253,1572435.208139081
"RBFNet(813,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.005323825305438153,0.7466426618731671,1821584.8158372669,1609.4288652221924,1,2.0434019011372757,1210851.6018807394
"RBFNet(1032,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.005257333232244248,0.3865101541762786,100.38709658156881,2075.5180983459018,1,2.592995267516666,1000414.184723746
"RBFNet(1309,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.0051762239570897145,0.3237856752341656,168726.09532830797,0.5738109437698404,1,3.290407263310132,862446.8111947022
"RBFNet(1661,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.005119127059406453,0.31911144046438905,877439.3359574173,13.309708180263275,1,4.175395186437412,740829.6621838947
"RBFNet(2108,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004864725352889171,0.2974246898388044,191.0769812240861,2959.470469025804,1,5.298409457492587,612284.49384978
"RBFNet(2675,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004830811500629481,0.26599935126496604,12341.87282859687,1013.1167811881827,1,6.723469641971746,539787.6512441561
"RBFNet(3395,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004827411319192349,0.21828731079339886,43370.41310601057,187139.86254377684,1,8.531814007426384,452467.65185626043
"RBFNet(4308,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004782851634364876,0.23753347651861814,44.2342464494857,43485.85216045743,1,10.826530665492806,384884.9410976457
"RBFNet(5467,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004843789859165936,0.1997839014763885,359.5342516191426,11510.99719894634,1,13.738434305861471,331535.3444487095
"RBFNet(6938,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.0046980172784452075,0.21854634413278853,522.9667780639794,911770.6447887247,1,17.433523536589007,290836.18909496884
"RBFNet(8804,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004758957197957474,0.2191070392233557,558.5283242970871,0.6151155574305386,1,22.122443950627808,261244.40960920323
"RBFNet(11172,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004780399650638804,0.19591485789170554,60770.42159104553,337.2956854871814,1,28.072496378688122,233433.03788357714
"RBFNet(14177,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004835549232929516,0.179701315953801,8533.317080752171,58.64006206840123,1,35.62287488173718,212170.37077044227
"RBFNet(17991,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004791519774031611,0.18283142393767982,11674.343123366589,0.8779851160739413,1,45.20400315389419,192835.49278993794
"RBFNet(22830,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004737263619440771,0.19636954443502397,359.7975847214171,53361.48456826313,1,57.36207164416338,173122.04058152152
"RBFNet(28970,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004728158853182762,0.19406563669997456,46.79019588182158,0.6194622896671915,1,72.79017418232073,156328.12309341723
"RBFNet(36762,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004771742378813503,0.22406955510747742,88.44769681653602,5.778733391340111,1,92.3678191115628,146625.05386022397
"RBFNet(46650,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.00479541168645409,0.20866254667352768,20597.6145971369,1129941.956546572,1,117.21106733521998,133127.45875531156
"RBFNet(59196,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004776126523486378,0.20024646332481236,7810.840161578681,111157.39650544696,1,148.73615549229388,126315.6062722666
"RBFNet(75118,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.0047961395864400316,0.21482395117043881,291.18807430596956,1450129.0948960898,1,188.74023122200828,116703.84239506738
"RBFNet(95322,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004801810264501016,0.18860898251915836,602146.299957248,139788.42965860755,1,239.50380298476134,111494.08285151837
"RBFNet(120960,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004766092201970822,0.21019582467018796,24833.7497564009,287179.80398465676,1,303.9207447864703,104922.13349226389
"RBFNet(153493,0.25,5.0,1,2000,1e-14)","ChenDSet(400,100,0.1,0,1.0,1,0.5,1)",0.004780348446463934,0.19962290254363094,953.7955798408132,2203466.334380138,1,385.6632669730081,101544.04337370799
