mdl,dset,mse_pred_train,mse_pred_test,mse_sim_train,mse_sim_test,seed,proportion
"RandomForest(801,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.003378029361553349,3.504294486141659,4.123183965271326,6.794157837621192,0,1.6102952699381508
"RandomForest(939,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",8.399782869775209e-05,3.509122929684349,0.0493007204353002,6.856037001729696,0,1.8874292869920555
"RandomForest(1101,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.006325335022876247,2.766865490922377,4.470871672162374,7.510362817336912,0,2.2122584471928337
"RandomForest(1291,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.0008625021947857259,2.74372804540295,3.3916318391855285,7.702193289646303,0,2.5929911498701084
"RandomForest(1513,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.0036873710593262753,2.292541314265926,5.386404329876175,9.377192356163931,0,3.0392484710981136
"RandomForest(1774,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.00031917254604448925,2.272591676056482,2.888652987009167,8.54478559004287,0,3.5623072872944177
"RandomForest(2079,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.0010887068367409596,2.0505891378102703,3.8177078059224154,8.219808680622132,0,4.175385240722312
"RandomForest(2437,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",2.9638992535247935e-06,2.0531080103658774,0.47877995479058016,7.712316935109443,0,4.893974747945668
"RandomForest(2856,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.860404661061869e-05,2.1164316728322574,1.6160038092111377,7.211954668518076,0,5.736234491595446
"RandomForest(3348,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.2276995202207789e-05,2.0772976347407375,2.1407819748325765,6.165502036382887,0,6.723448288404316
"RandomForest(3924,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",7.769837649414772e-07,1.7642607462052835,0.4181110663465448,5.29705160298289,0,7.8805629290573025
"RandomForest(4599,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",6.459806881805951e-05,1.764574645891592,3.655544028472823,7.02050632515569,0,9.236818581015854
"RandomForest(5391,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",6.612419423642385e-07,1.6202974293860166,0.22873898585337685,6.632729755444489,0,10.826487684529638
"RandomForest(6319,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.8572476151709251e-06,1.6052442659812765,1.596659086888256,7.329579447261017,0,12.689741013661985
"RandomForest(7407,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.743790591751515e-07,1.6400481404407883,1.971253797238785e-05,6.3071961895387245,0,14.873662787601564
"RandomForest(8681,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",3.378919038226382e-06,1.5959458103889188,1.463367956924318,5.781250570306512,0,17.433440484018387
"RandomForest(10176,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",2.254331692053134e-06,1.5807330355869964,1.3586823750343318,5.535707649883768,0,20.43375942092476
"RandomForest(11927,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.3408212004079403e-08,1.569476223540755,1.3408212004079403e-08,5.067329973449372,0,23.950437347980607
"RandomForest(13980,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",3.116045039937764e-06,1.5773170298691381,1.6206529332057362,4.820414003368139,0,28.07234035319696
"RandomForest(16386,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",8.5170665193094e-09,1.6083454126599661,8.5170665193094e-09,5.193803165865039,0,32.90362849980173
"RandomForest(19206,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.6121071802900792e-07,1.5563635665145514,1.6121071802900792e-07,5.091433044882153,0,38.56638794027975
"RandomForest(22511,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",5.278773954439297e-07,1.5433460613571062,0.6218221902751223,6.484819917319571,0,45.20371602083701
"RandomForest(26385,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.3134759892029056e-09,1.5176458116303309,1.3134759892029056e-09,5.062570494171778,0,52.983337336559856
"RandomForest(30926,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",3.2901921877601536e-07,1.5084071384788489,1.282693360347999,4.827795520503089,0,62.10184211461022
"RandomForest(36249,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",6.056795262872742e-09,1.5029996696688463,6.056795262872742e-09,5.308651102362642,0,72.789654028962
"RandomForest(42487,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",3.664786976428325e-08,1.5137070052607897,3.663553416491581e-08,6.658296552811054,0,85.31685298284393
"RandomForest(49800,False,0)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",2.989504036958868e-29,1.5715715084412873,2.989504036958868e-29,5.301428428472169,0,100.0
"RandomForest(31,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",4.0024528845353515,9.832349827267624,14.813497119319392,19.353317275552527,1,0.06309573444801933
"RandomForest(34,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",3.7792507424926542,9.56428226110688,11.050140843360337,13.069738698045942,1,0.06940317047503983
"RandomForest(38,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",3.5595278154731114,10.048556899428046,10.924205082258124,14.062724179502212,1,0.07634113643539091
"RandomForest(41,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",3.373961690137862,9.277908166279946,11.660346133122369,15.863582468475451,1,0.08397266396270679
"RandomForest(45,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",3.2170951474081857,9.611073962049554,12.37342493612577,15.764661545035535,1,0.09236708571873865
"RandomForest(50,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",2.8855134342941247,9.51106781313519,12.729062768304354,16.4121445878683,1,0.1016006652827142
"RandomForest(55,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",2.6761995847338262,9.030948120735951,11.86327122486314,17.633643631996147,1,0.11175729000829515
"RandomForest(61,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",2.210151032222016,8.708240487601765,10.80151115510624,12.91273876125506,1,0.1229292331427589
"RandomForest(67,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.9243827938912659,8.513185602125851,10.092162377301525,11.995197154427522,1,0.13521799213228164
"RandomForest(74,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.7647561560314817,8.521921096956264,9.709697631807026,11.580576369014496,1,0.14873521072935114
"RandomForest(81,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.5445986659395723,8.2863504318147,8.926934911737696,12.987139667519326,1,0.16360369327968372
"RandomForest(89,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.1714513768845978,7.9562593273447355,9.61844602708316,16.326317523053003,1,0.17995852040347324
"RandomForest(98,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.0618879900339728,8.054190831912472,9.70738956522519,19.52526615335209,1,0.19794827620697036
"RandomForest(108,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.9053198047074256,7.645430863319484,10.334847308968994,14.882726610842541,1,0.21773639817364698
"RandomForest(119,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.7636623160091747,7.628866677062437,9.927024812847247,12.081901888441354,1,0.2395026619987486
"RandomForest(131,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.679811187493073,7.569594955158811,10.664483700705468,10.1118401001565,1,0.26344481485700155
"RandomForest(144,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.5559156251297624,7.112566948026366,10.432876475167253,10.860853311233157,1,0.2897803719417635
"RandomForest(158,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.4340299647009536,6.987360381458957,9.589328036744373,13.045719069729067,1,0.3187485925972289
"RandomForest(174,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.3618706260614235,7.0323863165625164,8.675432560354157,13.010796959236227,1,0.35061265399691277
"RandomForest(192,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.28311183931878214,7.014954802730621,9.995553696292928,12.473253494825958,1,0.38566204211634725
"RandomForest(211,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.21830759378233686,7.260626742754169,8.680808032910647,15.107353934045538,1,0.4242151817220516
"RandomForest(232,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.15953660117220164,7.241644450142974,9.182080477460168,13.372073629942996,1,0.46662232927030717
"RandomForest(255,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.12032107157991441,7.297382325688011,9.4717987792302,14.465373907944459,1,0.5132687549978098
"RandomForest(281,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.08918892615998483,7.1062378402654165,6.426494551187244,16.64348140898573,1,0.564578243113591
"RandomForest(309,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.05837046573073889,7.070895938580316,5.413497228695856,16.977266457155828,1,0.6210169418915616
"RandomForest(340,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.03149405892517352,7.020737630602957,6.670403631050343,15.719655160833856,1,0.6830975986418832
"RandomForest(374,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.012512400866485274,7.085213946179146,7.9773365944702075,15.791449411245617,1,0.7513842180360131
"RandomForest(411,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.004015025019792329,7.089153700768227,3.0134453168928323,11.534621083796006,1,0.8264971861064521
"RandomForest(452,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.0005675666408609861,7.145734481143976,1.9381162995299221,11.565872318710843,1,0.9091189064728841
"RandomForest(498,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.0,7.16003963093329,0.0,11.576483354303168,1,1.0
"RandomForest(498,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.0,7.16003963093329,0.0,11.576483354303168,1,1.0000230261160268
"RandomForest(583,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.04267043377218732,3.795803852285241,4.222563520059083,7.9340483512013,1,1.1721283558327198
"RandomForest(684,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.01777277421915772,3.745512319485511,4.992010701460279,7.280638087282803,1,1.3738532480428214
"RandomForest(801,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.0038297014323940533,3.745614177138775,4.085690645874001,11.303335328110249,1,1.6102952699381508
"RandomForest(939,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",9.031086192124311e-05,3.782591949499495,1.5913575435067122,15.53194055939007,1,1.8874292869920555
"RandomForest(1101,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.0071725740797770245,3.282178736236656,2.8480527923662278,6.973373131384637,1,2.2122584471928337
"RandomForest(1291,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.0008867898535039575,3.3083824374623423,1.8077109784777572,7.555219312389432,1,2.5929911498701084
"RandomForest(1513,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.004186395278706846,2.3044196666284273,2.783987662116136,8.58146713809614,1,3.0392484710981136
"RandomForest(1774,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.0003367828696333941,2.3135118957734484,1.960095065903061,8.937939055815011,1,3.5623072872944177
"RandomForest(2079,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.001039602579700056,1.921655456611378,3.2454810594652246,7.300305088212655,1,4.175385240722312
"RandomForest(2437,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.6516742786411771e-06,1.9327671825145727,0.9210731827340425,7.197774215358206,1,4.893974747945668
"RandomForest(2856,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.4902064878458765e-05,1.8336870979765736,0.9957518822587935,6.620590321296686,1,5.736234491595446
"RandomForest(3348,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",9.251430747523259e-06,1.6872522754760688,1.6509155125823183,13.155627744729037,1,6.723448288404316
"RandomForest(3924,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",5.482561774146301e-07,1.7098271819399495,0.0002795371455575738,7.217511152152623,1,7.8805629290573025
"RandomForest(4599,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",7.516893999129586e-05,1.674003075910817,2.581254884437075,6.2318827597728035,1,9.236818581015854
"RandomForest(5391,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",4.817117708792317e-07,1.626596934634915,0.1379559726776276,8.031766969406064,1,10.826487684529638
"RandomForest(6319,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.3929950099134753e-06,1.637534139089123,1.7178901990254385,7.772748633769769,1,12.689741013661985
"RandomForest(7407,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.0792917064154043e-07,1.5052964557536774,0.1369843725826286,6.906043009330824,1,14.873662787601564
"RandomForest(8681,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",2.9536590989103396e-06,1.4116482389932563,1.6250886787462229,5.976091029422598,1,17.433440484018387
"RandomForest(10176,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.968482839723052e-06,1.4900257781545185,1.1521881535247978,6.946392031517895,1,20.43375942092476
"RandomForest(11927,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",7.280235528887505e-09,1.4863403776670658,7.280235528887505e-09,5.540027176885558,1,23.950437347980607
"RandomForest(13980,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",3.3665170371773223e-06,1.448453642697433,0.7715151406305837,6.7530647833097195,1,28.07234035319696
"RandomForest(16386,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",7.1310371474650915e-09,1.489713185184281,7.1310371474650915e-09,6.4174688049119375,1,32.90362849980173
"RandomForest(19206,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.5927623655250187e-07,1.5115993929176996,1.5921625358542646e-07,6.652661219444471,1,38.56638794027975
"RandomForest(22511,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",4.838047048268799e-07,1.5057490536739888,0.27546280533519163,6.786873036521357,1,45.20371602083701
"RandomForest(26385,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.5969094596927552e-09,1.5600033025686195,1.5969094596927552e-09,6.146930167999581,1,52.983337336559856
"RandomForest(30926,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",3.305445543932107e-07,1.5173443364995838,0.650997013573387,6.104607392497179,1,62.10184211461022
"RandomForest(36249,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",7.49793763454317e-09,1.4844370933087836,7.49793763454317e-09,6.908221506622062,1,72.789654028962
"RandomForest(42487,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",4.585725861951773e-08,1.4732519640290418,4.585725861951773e-08,6.027699365152357,1,85.31685298284393
"RandomForest(49800,False,1)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",2.989504036958868e-29,1.4590606625416471,2.989504036958868e-29,5.370352060988804,1,100.0
"RandomForest(31,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",3.0127285483181105,5.2522117395451735,10.541181738844262,14.353989523766721,2,0.06309573444801933
"RandomForest(34,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",2.866565385319268,5.2294944275380955,10.604130209924616,14.353989523766721,2,0.06940317047503983
"RandomForest(38,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",2.735350078983997,5.113723061401529,10.60786427923555,14.323254353173715,2,0.07634113643539091
"RandomForest(41,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",2.605701328403922,4.959633612406784,10.540224902094558,14.294391007445878,2,0.08397266396270679
"RandomForest(45,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",2.2628770851289453,4.896073495184473,10.346159033616113,12.460087360660488,2,0.09236708571873865
"RandomForest(50,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",2.0778331555105662,4.911795886424532,9.194705058319864,13.51453941298821,2,0.1016006652827142
"RandomForest(55,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.958287961310418,4.756861858184257,8.631985315050263,13.152712123650442,2,0.11175729000829515
"RandomForest(61,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.8033209748248296,4.514366200176127,8.547632230292027,13.067606317053341,2,0.1229292331427589
"RandomForest(67,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.6575475778723656,4.117717317202902,8.000438802068507,12.973524146299003,2,0.13521799213228164
"RandomForest(74,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.5127692780019966,4.236444493492554,7.938950754993524,14.500674412064502,2,0.14873521072935114
"RandomForest(81,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.3933115761765686,4.238225799449957,8.08794355567544,14.034908665948631,2,0.16360369327968372
"RandomForest(89,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.2472962722211873,4.1514695215990605,7.952232294886855,13.902735251519742,2,0.17995852040347324
"RandomForest(98,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",1.151126075234732,4.365488100154893,7.6609412572414275,13.085458834552645,2,0.19794827620697036
"RandomForest(108,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.9595350407695495,4.435427114797854,6.061569874609971,12.604517708493365,2,0.21773639817364698
"RandomForest(119,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.7680456077384817,4.325182961032767,5.722466013171718,12.677767767665197,2,0.2395026619987486
"RandomForest(131,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.6177475651408232,4.171602222144629,5.85143263585453,13.956467601482663,2,0.26344481485700155
"RandomForest(144,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.5250168429648708,4.298194971283514,5.604323043698963,11.867547990708772,2,0.2897803719417635
"RandomForest(158,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.43242884042222546,4.532662046154281,6.2394919761777325,11.365390466488543,2,0.3187485925972289
"RandomForest(174,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.3493473049384296,4.7962495199078745,5.356274733290006,11.911911029508618,2,0.35061265399691277
"RandomForest(192,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.2863942399556341,4.870344455720426,6.71371898573387,11.652625753684772,2,0.38566204211634725
"RandomForest(211,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.22267600589068076,4.977836795068586,6.651924224380397,16.420484547422,2,0.4242151817220516
"RandomForest(232,False,2)","Order2LinearDSet(500,100,0.1,0,1.0,1,1.0,1)",0.17330079363630557,4.906636131825662,7.090415798167159,10.991198586218266,2,0.46662232927030717
